Address,City,State,Zip_code,LAT,LON
1353 E Silverado Ranch Blvd,Las Vegas,NV,89183,36.20045629,-115.20077
1990 N Nellis Blvd,Las Vegas,NV,89115,36.13954965,-115.2338391
2355 E Windmill Lane,Las Vegas,NV,89123,36.09991034,-115.2974524
2400 North Rancho Drive,Las Vegas,NV,89130,36.14465032,-115.1367704
2750 S. Maryland Parkway,Las Vegas,NV,89169,36.241167,-115.1047323
3245 E. Tropicana Avenue,Las Vegas,NV,89121,36.10081722,-115.20077
4420 W Sahara Ave,Las Vegas,NV,89102,36.13954965,-115.2338391
4434 N. Rancho Dr,Las Vegas,NV,89130,36.09991034,-115.2974524
4855 South Fort Apache Road,Las Vegas,NV,89147,36.14465032,-115.1367704
4855 South Fort Apache Road,Las Vegas,NV,89147,36.14465032,-115.0665808
2750 S. Maryland Parkway,Las Vegas,NV,89169,36.241167,-115.2624603
3245 E. Tropicana Avenue,Las Vegas,NV,89121,36.10081722,-115.2223299
4420 W Sahara Ave,Las Vegas,NV,89102,36.11433451,-115.2266012
4434 N. Rancho Dr,Las Vegas,NV,89130,36.27052535,-115.2793978
4855 South Fort Apache Road,Las Vegas,NV,89147,36.12566775,-115.0665808
4924 Boulder Hwy,Las Vegas,NV,89121,36.1956677,-115.2624603
5930 Centennial Center Blvd,Las Vegas,NV,89149,36.06020257,-115.2223299
5940 Spring Mountain Rd,Las Vegas,NV,89146,36.11433451,-115.2266012
6181 West Lake Mead Blvd,Las Vegas,NV,89108,36.27052535,-115.2793978
7017 S. Durango Dr,Las Vegas,NV,89148,36.12566775,-115.0665808
7017 S. Durango Dr,Las Vegas,NV,89148,36.12566775,-115.2433118
4924 Boulder Hwy,Las Vegas,NV,89121,36.1956677,-115.2801808
5930 Centennial Center Blvd,Las Vegas,NV,89149,36.06020257,-114.0648411
5940 Spring Mountain Rd,Las Vegas,NV,89146,36.05183833,-115.1596511
6181 West Lake Mead Blvd,Las Vegas,NV,89108,36.2187403,-115.2053453
7017 S. Durango Dr,Las Vegas,NV,89148,36.80759347,-115.2433118
7545 S. Rainbow Boulevard,Las Vegas,NV,89139,36.23953778,-115.2801808
8590 W Cheyenne Ave,Las Vegas,NV,89129,36.26158684,-114.0648411
253 Sandhill Road,Mesquite,NV,89027,36.05183833,-115.1596511
1318 W Craig Rd,North Las Vegas,NV,89032,36.2187403,-115.2053453
4691 W. Ann Road,North Las Vegas,NV,89031,36.80759347,-115.2433118
4691 W. Ann Road,North Las Vegas,NV,89031,36.80759347,-115.1168299
7545 S. Rainbow Boulevard,Las Vegas,NV,89139,36.23953778,-115.1774754
8590 W Cheyenne Ave,Las Vegas,NV,89129,36.26158684,-115.9868359
253 Sandhill Road,Mesquite,NV,89027,36.26399301,-119.7827843
1318 W Craig Rd,North Las Vegas,NV,89032,36.28620517,-119.8677927
4691 W. Ann Road,North Las Vegas,NV,89031,36.20772159,-115.1168299
5720 Losee Road,North Las Vegas,NV,89081,39.54617059,-115.1774754
6965 Aliante Parkway,North Las Vegas,NV,89084,39.53364302,-115.9868359
1540 E. Highway 372,Pahrump,NV,89048,36.26399301,-119.7827843
1805 Silverada Boulevard,Reno,NV,89512,36.28620517,-119.8677927
5175 Mae Anne Ave,Reno,NV,89523,36.20772159,-115.1168299
5175 Mae Anne Ave,Reno,NV,89523,36.20772159,-119.7867002
5720 Losee Road,North Las Vegas,NV,89081,39.54617059,-119.75484
6965 Aliante Parkway,North Las Vegas,NV,89084,39.53364302,-119.8270729
1540 E. Highway 372,Pahrump,NV,89048,39.47217263,-119.7414746
1805 Silverada Boulevard,Reno,NV,89512,39.419733,-119.7371929
5175 Mae Anne Ave,Reno,NV,89523,39.5287862,-119.7867002
5890 S. Virginia St,Reno,NV,89502,39.5832827,-119.75484
65 Damonte Ranch Parkway,Reno,NV,89521,39.53558853,-119.8270729
880 W 5th St,Reno,NV,89503,39.47217263,-119.7414746
162 Los Altos Parkway,Sparks,NV,89436,39.419733,-119.7371929
275 N McCarran St,Sparks,NV,89431,39.5287862,-119.7867002
275 N McCarran St,Sparks,NV,89431,39.5287862,-78.81397598
5890 S. Virginia St,Reno,NV,89502,39.5832827,-78.69706079
65 Damonte Ranch Parkway,Reno,NV,89521,39.53558853,-73.42737648
880 W 5th St,Reno,NV,89503,42.96293161,-73.91585492
162 Los Altos Parkway,Sparks,NV,89436,42.99160481,-76.54487934
275 N McCarran St,Sparks,NV,89431,40.70321347,-78.20846875
3962 Bailey Avenue,Amherst,NY,14226,40.76284852,-73.24235347
8160 Transit Road,Amherst,NY,14221,42.95323187,-75.88842593
910 Broadway,Amityville,NY,11701,43.00590144,-75.93664815
3042 Steinway Street,Astoria,NY,11103,40.72450113,-77.94270502
276 Grant Avenue,Auburn,NY,13021,42.10765191,-73.85400446
4126 W. Main Street,Batavia,NY,14020,42.10668277,-73.90317684
210 East Main Street,Bay Shore,NY,11706,43.20167405,-73.85733779
165-67 Robinson Street,Binghamton,NY,13904,40.87351816,-73.89238607
237 Main Street,Binghamton,NY,13905,40.84395022,-73.91862023
4665 Lake Road South,Brockport,NY,14420,40.82671552,-73.83914925
1125 E Gun Hill Rd,Bronx,NY,10469,40.86184761,-73.90410061
1731 Webster Avenue,Bronx,NY,10457,40.81641154,-73.95518848
1959 Bruckner Blvd,Bronx,NY,10472,40.88100056,-73.89186484
373 East Fordham Road,Bronx,NY,10458,40.88007142,-73.91138609
375 East 149th Street,Bronx,NY,10455,40.68933554,-73.92828713
3770 Boston Rd,Bronx,NY,10469,40.64934809,-73.91174108
5625 Broadway,Bronx,NY,10463,40.69947345,-73.96207691
1040 Bedford Avenue,Brooklyn,NY,11205,40.63305714,-73.95101933
108-30 Flatlands Ave,Brooklyn,NY,11236,40.66968629,-73.93107232
1556 Myrtle Avenue,Brooklyn,NY,11237,40.60773859,-73.93166207
1615 Utica Avenue,Brooklyn,NY,11234,40.72981259,-73.94954318
1667 Pitkin Ave,Brooklyn,NY,11212,40.61719249,-73.97039141
2026 Coney Island Ave,Brooklyn,NY,11223,40.66253677,-73.99947051
208 McGuinness Boulevard,Brooklyn,NY,11222,40.6805288,-73.9583435
2160 Flatbush Avenue,Brooklyn,NY,11234,40.64435762,-78.82262883
458 Utica Ave,Brooklyn,NY,11203,40.65920488,-78.83981001
495 Nostrand Ave,Brooklyn,NY,11216,40.64853646,-73.74602053
534 Coney Island Avenue,Brooklyn,NY,11218,42.85590779,-77.2626283
798-812 4th Avenue,Brooklyn,NY,11232,42.92191716,-73.66959873
942 Flatbush Ave,Brooklyn,NY,11226,40.69610316,-73.08222114
170 Abbott Road,Buffalo,NY,14220,42.87722103,-73.21973784
470 E. Delavan Avenue,Buffalo,NY,14214,41.41421552,-76.12401651
117-05 Francis Lewis Blvd,Cambria Heights,NY,11411,40.85741236,-74.47472994
135 Eastern Boulevard,Canandaigua,NY,14424,40.78708946,-73.26604426
1891 Route 6,Carmel,NY,10512,43.15268967,-76.20638376
1990 Middle Country Road,Centereach,NY,11720,42.67975154,-73.32506687
150 West Suffolk Avenue,Central Islip,NY,11722,40.84627253,-78.6970818
7900 Brewerton Rd,Cicero,NY,13039,42.59522264,-78.73574084
776 East Main Street,Cobleskill,NY,12043,40.75103733,-79.31154871
1164 Jericho Turnpike,Commack,NY,11725,42.87923924,-73.06998361
3890 State Route 281,Cortland,NY,13045,42.91656488,-76.81917894
1617 Deer Park Avenue,Deer Park,NY,11729,42.45706722,-73.71573179
4940 Transit Rd,Depew,NY,14043,40.90613272,-73.81478981
535 Dick Road,Depew,NY,14043,42.0565482,-75.83205672
10517 Bennett Rd,Dunkirk,NY,14048,40.70793546,-77.35370245
4040 Nesconset Highway,East Setauket,NY,11733,41.06616272,-73.8998988
1149 Broadway Street,Elmira,NY,14904,44.05543571,-73.71089601
311 Hempstead Turnpike,Elmont,NY,11003,42.97257326,-73.81267337
350 Saw Mill River Road,Elmsford,NY,10523,41.52814576,-73.80858932
26720 US Route 11,Evans Mills,NY,13637,40.72703332,-73.8800218
1301 Route 332,Farmington,NY,14425,40.76507455,-73.87004409
59 West Merritt Boulevard,Fishkill,NY,12524,40.72014116,-77.7920193
42 Jericho Turnpike,Floral Park,NY,11001,40.75621769,-77.01174764
152-03 Northern Blvd,Flushing,NY,11354,40.73368964,-77.70620255
158-05 Union Turnpike,Flushing,NY,11366,42.79621919,-73.62727803
8715 Northern Blvd,Flushing,NY,11372,42.85684334,-78.84783122
"9015 Queens Blvd, Fc2, Queens City Mall",Flushing,NY,11373,43.21059223,-73.63876381
4200 Lakeville Road,Geneseo,NY,14454,40.81285249,-74.99283142
810 Canandaigua Road,Geneva,NY,14456,42.75336235,-73.80997452
2910 W. Ridge Road,Greece,NY,14626,40.70405816,-76.821328
56 Glen Cove Road,Greenvale,NY,11548,43.02207145,-73.84009049
4940 Southwestern Boulevard,Hamburg,NY,14075,41.57945014,-73.41805978
20 Hempstead Ave,Hempstead,NY,11550,42.154382,-77.57051834
200 S Caroline Street,Herkimer,NY,13350,40.65920747,-73.81526041
413 Rt 376,Hopewell Junction,NY,12533,40.82870224,-73.78550199
2122 Grand Central Avenue,Horseheads,NY,14845,43.20099424,-73.78629639
158-50 Cross Bay Blvd,Howard Beach,NY,11414,40.70384863,-73.56149169
221 Jericho Turnpike,Huntington Station,NY,11746,40.67212971,-74.36051781
1760 E. Ridge Road,Irondequoit,NY,14622,40.71195755,-74.00065359
140-04 Queens Boulevard,Jamaica,NY,11435,40.77916485,-79.30864289
152-12 Rockaway Blvd,Jamaica,NY,11434,43.0125849,-73.49263223
175-46 Hillside Ave,Jamaica,NY,11432,41.9402151,-76.18565778
83 Jericho Turnpike,Jericho,NY,11753,42.09791746,-76.24606887
144 North Comrie Avenue,Johnstown,NY,12095,40.72544203,-78.6970266
426 Foxhall Avenue,Kingston,NY,12401,43.10070344,-73.6577921
270 E. Fairmont Avenue,Lakewood,NY,14750,43.18493234,-73.66374137
3880 Hempstead Turnpike,Levittown,NY,11756,43.15001504,-74.31037295
1055 7th North Street,Liverpool,NY,13088,40.59111347,-73.79441347
3821 Route 31,Liverpool,NY,13090,40.65821415,-73.94486926
5682 S. Transit Road,Lockport,NY,14094,44.84812216,-74.38011171
555 Long Beach Boulevard,Long Beach,NY,11561,42.97196319,-74.14669778
150 Merrick Road,Lynbrook,NY,11563,40.79146334,-74.67312628
3414 State Route 11,Malone,NY,12953,41.45658341,-73.82135911
6 Kendall Way,Malta,NY,12020,41.31918432,-74.02431268
1922 Third Avenue,Manhattan,NY,10029,41.66968853,-75.31972872
490 State Route 211 East,Middletown,NY,10940,40.90146419,-73.98518673
330 Larkin Drive,Monroe,NY,10950,41.10112513,-73.94820688
4071 Route 42,Monticello,NY,12701,43.08046768,-73.93609433
309 E Sandford Blvd,Mount Vernon,NY,10550,40.73242998,-74.02812362
286 West Route 59,Nanuet,NY,10954,40.82986685,-78.9860602
8512 Seneca Tpke,New Hartford,NY,13413,40.8208279,-73.6148366
242 E 14th St,New York,NY,10003,41.52253587,-75.52776839
3645 Broadway,New York,NY,10031,43.08884887,-78.44069455
707 Lenox Ave,New York,NY,10039,40.68040347,-75.64304253
39 North Plank Road,Newburgh,NY,12550,42.4993737,-75.05608671
6807 Niagara Falls Blvd,Niagara Falls,NY,14304,42.07735383,-76.48152453
1221 Grand Avenue,North Baldwin,NY,11510,43.07883646,-76.23774199
5412 NY State Route 12,Norwich,NY,13815,42.45747818,-73.00895761
913 W. State Street,Olean,NY,14760,43.46155253,-73.5850589
127 Genesee Street,Oneida,NY,13421,42.10062068,-74.02436168
370-374 Main Street,Oneonta,NY,13820,40.78736468,-73.89306776
295 State Route 104,Oswego,NY,13126,41.53547264,-73.48065507
803 State Route 17C,Owego,NY,13827,41.05528183,-75.00174223
533 Medford Avenue,Patchogue,NY,11772,41.29638662,-73.90480093
Route 22,Pawling,NY,12564,44.6970655,-73.67479251
130 South Pearl St,Pearl River,NY,10965,44.66730395,-72.67312169
1833 Main St,Peekskill,NY,10566,41.69664028,-77.56946903
333 Cornelia St,Plattsburgh,NY,12901,43.33072921,-77.67173658
119 Maple Street,Potsdam,NY,13676,40.93346171,-77.68560035
746-50 Main Street,Poughkeepsie,NY,12602,43.1512917,-77.63291648
799 US Route 9,Queensbury,NY,12804,43.13814981,-75.46122565
993 Old Country Road,Riverhead,NY,11901,43.16478325,-73.748668
1210 University Avenue,Rochester,NY,14607,43.09455541,-73.94690756
1345 Chili Avenue,Rochester,NY,14624,43.21154611,-72.86777897
2222 Lyell Avenue,Rochester,NY,14606,43.09946221,-78.6897627
2851 West Henrietta Road,Rochester,NY,14623,42.81519826,-74.13678601
235 Erie Boulevard West,Rome,NY,13440,40.80110052,-76.14813174
3010 Route 50,Saratoga Springs,NY,12866,42.5016747,-76.07007417
109 State Street,Schenectady,NY,12305,40.62455526,-76.23421771
800 Montauk Highway,Shirley,NY,11967,43.03133681,-78.85618177
297 South Cascade Drive,Springville,NY,14141,43.04729902,-75.21987638
1453 Forest Ave,Staten Island,NY,10302,43.04802854,-75.9766711
1524 S Salina St,Syracuse,NY,13205,43.0022632,-73.50769709
3406 Erie Blvd,Syracuse,NY,13214,43.10857626,-76.83702998
3520 W Genesee Street,Syracuse,NY,13219,42.09568667,-75.93437945
833 Young Street,Tonawanda,NY,14150,40.69406668,-77.46491119
138 N. Genessee Street,Utica,NY,13502,42.90743637,-73.98418714
4010 Vestal Parkway East,Vestal,NY,13850,43.97685333,-73.95461084
1198 Wantagh Avenue,Wantagh,NY,11793,43.20775108,-78.75359069
2430 Route 414,Waterloo,NY,13165,41.20507389,-73.77139907
1004 Arsenal St,Watertown,NY,13601,41.10014056,-73.85670509
925 Ridge Road,Webster,NY,14580,42.83247607,-73.90768783
48 N. Highway 9W,West Haverstraw,NY,10993,41.03193387,-73.87248375
1000 Palisades Center Drive,West Nyack,NY,10994,40.69272296,-73.89547077
1175 Union Road,West Seneca,NY,14224,40.74212312,-73.83723294
100 Main Street,White Plains,NY,10601,40.96571742,-83.77231189
87-19 Jamaica Avenue,Woodhaven,NY,11421,40.93208706,-81.4260439
5717 Queens Blvd,Woodside,NY,11377,40.9677605,-81.0950722
1229 Nepperhan Avenue,Yonkers,NY,10703,38.66979677,-84.25175162
124 Nepperhan Avenue,Yonkers,NY,10701,41.03115991,-82.20909567
2030 Central Park Avenue,Yonkers,NY,10710,40.9015602,-82.29440795
1610 U.S. 52 West,Aberdeen,OH,45101,39.05204959,-80.75590847
2840 E. Waterloo Road,Akron,OH,44312,41.41119811,-82.09070504
825 East State Street,Alliance,OH,44601,40.86498342,-80.74026437
3787 Waterford Parkway,Amelia,OH,45102,41.87774269,-81.15369032
407 N. Leavitt Road,Amherst,OH,44001,39.33232879,-84.05311329
1132 East Main Street,Ashland,OH,44805,41.10112849,-83.76086358
3100 North Ridge Road,Ashtabula,OH,44004,39.99191888,-83.65037825
60-62 Stimson Avenue,Athens,OH,45701,39.76118538,-81.80202414
4642 Mahoning Avenue,Austintown,OH,44515,40.34964757,-84.42610637
1105 East Main Street,Barnesville,OH,43713,41.38678115,-81.84122705
2480 North Fairfield Road,Beavercreek,OH,45431,41.40371161,-81.804235
817 South Main Street,Bellefontaine,OH,43311,39.84563822,-84.55074281
1020 North Main Street,Bowling Green,OH,43402,41.24136317,-82.98669434
14901 Snow Road,Brook Park,OH,44142,41.2383,-80.57819438
25 Triggs Road,Brookville,OH,45309,41.46207358,-81.57701366
1245 Pearl Road,Brunswick,OH,44212,40.78860883,-82.82832738
3280 Center Road,Brunswick,OH,44212,40.67304005,-81.39941282
1113 South Main Street,Bryan,OH,43506,40.00167094,-81.38812988
1659 Marion Road,Bucyrus,OH,44820,39.85594733,-81.3271261
15644 State Route 170,Calcutta,OH,43920,40.79963212,-81.4411258
2301 Southgate Parkway,Cambridge,OH,43725,40.83290046,-84.5728895
6081 Gender Road,Canal Winchester,OH,43110,40.83587248,-83.01300088
2303 West Tusc,Canton,OH,44708,40.85071566,-84.39365385
3104 Cleveland Avenue,Canton,OH,44709,40.54574153,-84.49718228
"3614 Harmont Avenue, N.E",Canton,OH,44705,39.33290806,-84.40467892
4966 Everhard Rd NW,Canton,OH,44718,39.29247135,-84.53954852
203 West Logan Street,Celina,OH,45822,39.13331654,-84.60619444
1048 Western Avenue,Chillicothe,OH,45601,39.14739796,-84.62763624
11970 Lebanon Rd,Cincinnati,OH,45241,39.16180219,-84.58700576
3003 Reading Rd,Cincinnati,OH,45206,39.09541292,-84.26477139
3945 Red Bank Road,Cincinnati,OH,45227,39.15067654,-84.51765585
4147 Hamilton Ave,Cincinnati,OH,45223,39.22224493,-84.31121166
4920 Delhi Pike,Cincinnati,OH,45238,39.09422801,-82.95152923
6444 Glenway Ave,Cincinnati,OH,45211,39.22242181,-81.55732881
8325 Colerain Avenue,Cincinnati,OH,45239,39.29240479,-81.66736303
850 Eastgate South Dr,Cincinnati,OH,45245,39.58272307,-81.70293789
8505 Winton Rd,Cincinnati,OH,45231,41.58343618,-83.0525522
9089 Fields Ertel Road,Cincinnati,OH,45249,41.49981177,-83.12744955
1458 S. Court Street,Circleville,OH,43113,41.46994174,-82.97367146
17585 Lakeshore Blvd,Cleveland,OH,44119,39.92912829,-82.9461014
2930 Carnegie Avenue,Cleveland,OH,44115,39.919972,-82.96367158
3036 Clark Avenue,Cleveland,OH,44109,40.08683667,-82.96387825
1414 Harrisburg Pike,Columbus,OH,43223,39.95742198,-83.09016288
1532 Georgesville Road,Columbus,OH,43228,40.05976773,-82.99900921
1671 E Dublin-Granville Rd,Columbus,OH,43229,40.03160534,-82.89971915
1990 E Main St,Columbus,OH,43205,39.94293958,-82.86605559
2081 Morse Rd,Columbus,OH,43229,39.88691932,-83.13001926
3142 Cleveland Ave,Columbus,OH,43224,39.97340502,-82.98669169
3414 Sullivant Ave,Columbus,OH,43204,40.05527982,-82.81882846
3663 South High Street,Columbus,OH,43207,39.95231117,-83.03835943
3819 E Broad St,Columbus,OH,43213,39.98642147,-81.86893551
4721 Morse Rd,Columbus,OH,43230,39.98291694,-81.50854105
4828 W Broad St,Columbus,OH,43228,40.06298067,-84.22491571
688 E 5th Avenue,Columbus,OH,43201,40.27303176,-84.12956057
6900 East Broad Street,Columbus,OH,43213,41.13074688,-84.25253402
711 Bethel Rd,Columbus,OH,43214,39.64248636,-84.11973479
125 South Second Street,Coshocton,OH,43812,39.79869547,-84.10403095
1792 State Road,Cuyahoga Falls,OH,44223,39.74956761,-84.22529451
253 N Springboro Pike,Dayton,OH,45449,39.74408906,-84.37116736
3131 Valley Pike,Dayton,OH,45404,39.65076671,-83.06824398
4023 W. 3rd St,Dayton,OH,45417,39.80968807,-81.48916026
4207 Linden Avenue,Dayton,OH,45432,41.27856989,-83.09139528
4458 Clyo Road,Dayton,OH,45459,40.29429628,-84.63640821
4645 N. Main Street,Dayton,OH,45405,40.52670331,-82.06723881
948 South Clinton St,Defiance,OH,43512,40.10143158,-82.0799247
134 South Sandusky Street,Delaware,OH,43015,39.75667676,-81.50255298
1030 Tuscarawas Avenue,Dover,OH,44622,41.34354474,-84.02397658
6611 Sawmill Rd,Dublin,OH,43017,41.42522893,-84.55998111
1200 North Barron Street,Eaton,OH,45320,41.58765877,-83.62758482
38315 Chestnut Ridge Road,Elyria,OH,44035,39.82955774,-83.66202032
5210 Detroit Road,Elyria,OH,44035,39.33825617,-84.52517951
26021 Euclid Avenue,Euclid,OH,44132,41.0495973,-84.32970144
440 N. Broad St,Fairborn,OH,45324,41.05882413,-83.1327949
5188 Pleasant Ave,Fairfield,OH,45014,39.29679268,-82.79849846
1225 Tiffin Ave,Findlay,OH,45840,39.49443375,-82.16660405
700 Trenton Avenue,Findlay,OH,45840,41.35531679,-80.9473293
11992 Chase Plaza Drive,Forest Park,OH,45240,40.74692245,-84.62228656
3361 Towne Blvd,Franklin,OH,45005,38.82755872,-83.05516427
1712 West State Street,Fremont,OH,43420,41.79221,-83.08207943
901 Portland Way North,Galion,OH,44833,40.12011358,-84.58437977
2206 Upper River Road,Gallipolis,OH,45631,39.87839304,-84.54893939
1010 S. Broadway,Geneva,OH,44041,39.83964423,-84.80059146
670 Wagner Avenue,Greenville,OH,45331,39.42405198,-81.34395445
1970 Stringtown Rd,Grove City,OH,43123,39.37547251,-82.44313644
2815 London Groveport Road,Grove City,OH,43123,39.25965078,-83.1515544
1001 Northwest Washington Blvd,Hamilton,OH,45013,40.96740618,-83.11713675
2100 S. Erie Hwy,Hamilton,OH,45011,40.03133895,-83.59875341
10919 New Haven Road,Harrison,OH,45030,39.98806855,-83.7116124
821 West Maple Street,Hartville,OH,44632,40.03099739,-84.11417768
780 South 30th Street,Heath,OH,43056,39.20232161,-82.62810705
1785 Hilliard-Rome Rd,Hilliard,OH,43026,41.60937406,-83.55734749
3721 Fishinger Blvd,Hilliard,OH,43026,39.84646073,-83.59000341
301 Chillicothe Ave,Hillsboro,OH,45133,39.04015708,-84.12503686
7150 Orchard Centre Drive,Holland,OH,43528,39.64843647,-81.76888356
6494 Brandt Pike,Huber Heights,OH,45424,40.6524902,-82.61624557
816 E. Main Street,Jackson,OH,45640,39.70289395,-84.19566315
12394 U.S. State Route 35 NW,Jeffersonville,OH,43128,41.47920957,-82.99994294
1001 E. Columbus St,Kenton,OH,43326,39.73183065,-84.47380336
2109 E. Dorothy Ln,Kettering,OH,45420,39.43253777,-84.15628301
1560 West 117th Street,Lakewood,OH,44107,40.15398857,-82.40704181
1718 Memorial Dr,Lancaster,OH,43130,39.41684465,-83.44696545
550 East Main,Lebanon,OH,45036,40.76601807,-81.51497947
1300 Cameron Avenue,Lewis Center,OH,43035,39.53811965,-82.5452474
4340 Hamilton Middletown Rd,Liberty Township,OH,45011,39.88736863,-82.49712111
2723 Elida Road,Lima,OH,45805,41.29956338,-81.53717454
198 South Mulberry Street,Logan,OH,43138,40.71945696,-81.44756557
66 East High Street,London,OH,43140,40.76318676,-83.07919594
307 Highland Road East,Macedonia,OH,44056,41.41285578,-83.35472799
1447 Lexington Avenue,Mansfield,OH,44907,39.41351257,-81.50943294
301 Ashland Road,Mansfield,OH,44905,40.58114622,-83.65661378
5516 Warrensville Center Road,Maple Heights,OH,44137,40.23629725,-81.86238297
401 Greene Street,Marietta,OH,45750,40.80003031,-81.35887852
1917 Marion - Mount Gillead Road,Marion,OH,43302,41.56800988,-84.38722913
839 Delaware Avenue,Marysville,OH,43040,41.15648864,-84.25567755
1209 Lincoln Way East,Massillon,OH,44646,41.70563482,-81.11353654
1010 Conant Street,Maumee,OH,43537,39.52623002,-82.48917462
1136-1138 North Court Street,Medina,OH,44256,39.19039151,-84.13198569
7843 Munson Road,Mentor On The Lake,OH,44060,40.71853148,-82.93455044
